acc,cluster_id
UniRef90_A0A316CL38,184
UniRef90_A0A316E0H1,209
UniRef90_A0A316FQ04,102
UniRef90_A0A316FX08,61
UniRef90_A0A316G1T5,75
UniRef90_A0A316G2N1,178
UniRef90_A0A316HI84,57
UniRef90_A0A316JD57,61
UniRef90_A0A316JH08,170
UniRef90_A0A316JL23,15
UniRef90_A0A316JTR3,47
UniRef90_A0A316JVQ1,62
UniRef90_A0A316K4U9,209
UniRef90_A0A316L4Z1,302
UniRef90_A0A316LG14,302
UniRef90_A0A316LK18,116
UniRef90_A0A316LVU6,116
UniRef90_A0A316LX00,206
UniRef90_A0A316MVY9,121
UniRef90_A0A316N1B4,116
UniRef90_A0A316NG91,116
UniRef90_A0A316NJE6,116
UniRef90_A0A316NSJ1,37
UniRef90_A0A316P1I6,55
UniRef90_A0A316P6H8,37
UniRef90_A0A316P968,76
UniRef90_A0A316PFN7,116
UniRef90_A0A316PVT2,302
UniRef90_A0A316PXF5,116
UniRef90_A0A316Q732,302
UniRef90_A0A316Q858,116
UniRef90_A0A316QJ66,302
UniRef90_A0A316QPV8,116
UniRef90_A0A316RCT5,76
UniRef90_A0A316RM51,116
UniRef90_A0A316S528,37
UniRef90_A0A316SMS9,151
UniRef90_A0A316SSF2,74
UniRef90_A0A316T6P8,3
UniRef90_A0A316TE55,116
UniRef90_A0A316TI84,170
UniRef90_A0A316TQ52,76
UniRef90_A0A317CHN8,195
UniRef90_A0A317CKJ1,195
UniRef90_A0A317E1M4,62
UniRef90_A0A317EK08,57
UniRef90_A0A317GYZ9,91
UniRef90_A0A317H1P7,26
UniRef90_A0A317HD34,250
UniRef90_A0A317HJD1,12
UniRef90_A0A317IR00,26
UniRef90_A0A317IZE2,160
UniRef90_A0A317J521,91
UniRef90_A0A317JQ48,37
UniRef90_A0A317KXX0,27
UniRef90_A0A317MVP3,178
UniRef90_A0A317N3X5,178
UniRef90_A0A317P5F3,33
UniRef90_A0A317Q4I5,60
UniRef90_A0A317R939,178
UniRef90_A0A317RMJ8,226
UniRef90_A0A317T650,28
UniRef90_A0A317ZDS7,68
UniRef90_A0A317ZH15,24
UniRef90_A0A318AD37,38
UniRef90_A0A318C7U9,33
UniRef90_A0A318CAZ8,178
UniRef90_A0A318CTC3,106
UniRef90_A0A318CU12,62
UniRef90_A0A318CXN7,62
UniRef90_A0A318F6V2,170
UniRef90_A0A318GJU7,67
UniRef90_A0A318GKS8,61
UniRef90_A0A318GUQ6,67
UniRef90_A0A318GY87,139
UniRef90_A0A318HAV8,170
UniRef90_A0A318IL47,139
UniRef90_A0A318LZN3,170
UniRef90_A0A318S191,170
UniRef90_A0A318S8T8,132
UniRef90_A0A318XQ98,42
UniRef90_A0A321LA58,37
UniRef90_A0A321LBA4,12
UniRef90_A0A321LDL1,75
UniRef90_A0A321LDM6,266
UniRef90_A0A321LLX6,123
UniRef90_A0A321LMM6,160
UniRef90_A0A321LTJ1,49
UniRef90_A0A321LXE5,237
UniRef90_A0A321LY16,160
UniRef90_A0A321LYV3,266
UniRef90_A0A321M0K5,160
UniRef90_A0A321M218,160
UniRef90_A0A321M3W1,49
UniRef90_A0A323T6N7,108
UniRef90_A0A323VWA5,170
UniRef90_A0A326QHY5,15
UniRef90_A0A327IZZ7,37
UniRef90_A0A327JB25,37
UniRef90_A0A327JCR5,37
UniRef90_A0A327JCY5,75
UniRef90_A0A327K069,112
UniRef90_A0A327K490,75
UniRef90_A0A327KSS3,189
UniRef90_A0A327LN04,61
UniRef90_A0A327LTE2,75
UniRef90_A0A327MSK6,227
UniRef90_A0A327NJZ3,26
UniRef90_A0A327R2V7,44
UniRef90_A0A327SMJ5,63
UniRef90_A0A327VRZ1,65
UniRef90_A0A327W859,38
UniRef90_A0A327WZY0,121
UniRef90_A0A327X353,60
UniRef90_A0A328ABC4,62
UniRef90_A0A328AD27,294
UniRef90_A0A328B7S1,62
UniRef90_A0A328CAA2,62
UniRef90_A0A328ECJ7,197
UniRef90_A0A328EEN2,197
UniRef90_A0A328EFS5,134
UniRef90_A0A328LMX3,38
UniRef90_A0A328PQX7,184
UniRef90_A0A328PYR4,76
UniRef90_A0A328QX16,27
UniRef90_A0A328R7M1,246
UniRef90_A0A328R7R1,246
UniRef90_A0A328RG76,246
UniRef90_A0A328RIM0,246
UniRef90_A0A328RSB1,246
UniRef90_A0A328WLW0,26
UniRef90_A0A328ZJJ7,178
UniRef90_A0A329BC40,178
UniRef90_A0A329EKH7,219
UniRef90_A0A329F0W0,108
UniRef90_A0A329IV58,33
UniRef90_A0A329PUJ2,145
UniRef90_A0A329QH66,170
UniRef90_A0A329ZRU5,275
UniRef90_A0A330ELU1,241
UniRef90_A0A330H4Y1,61
UniRef90_A0A330H534,77
UniRef90_A0A330I3Y0,77
UniRef90_A0A330L5T4,114
UniRef90_A0A330L7J3,12
UniRef90_A0A330LKN6,102
UniRef90_A0A330PEG7,184
UniRef90_A0A333FRH1,45
UniRef90_A0A336J7A7,290
UniRef90_A0A344J8P2,178
UniRef90_A0A344KSY2,200
UniRef90_A0A344LFD7,170
UniRef90_A0A344PIZ0,75
UniRef90_A0A344TPC0,26
UniRef90_A0A344W8K2,195
UniRef90_A0A345C0A8,108
UniRef90_A0A345CZW8,87
UniRef90_A0A345D010,45
UniRef90_A0A345D7T6,139
UniRef90_A0A345H0X4,46
UniRef90_A0A345H777,46
UniRef90_A0A345IV11,275
UniRef90_A0A345J7Q3,275
UniRef90_A0A345NR91,170
UniRef90_A0A345P7W2,121
UniRef90_A0A345PC49,108
UniRef90_A0A345PPR4,296
UniRef90_A0A345RBU5,61
UniRef90_A0A345SWH3,38
UniRef90_A0A345UII3,76
UniRef90_A0A345UJZ9,3
UniRef90_A0A345XKG6,38
UniRef90_A0A345Y3T0,178
UniRef90_A0A345YPG5,170
UniRef90_A0A345Z282,130
UniRef90_A0A345ZB39,248
UniRef90_A0A346AGJ1,170
UniRef90_A0A346DZZ7,178
UniRef90_A0A346N5K1,178
UniRef90_A0A346R3L1,75
UniRef90_A0A346RYV5,60
UniRef90_A0A346Y3Y6,37
UniRef90_A0A347UCG4,75
UniRef90_A0A347URY4,219
UniRef90_A0A347UUE1,219
UniRef90_A0A347UWY3,219
UniRef90_A0A347VZC7,275
UniRef90_A0A347WNJ5,108
UniRef90_A0A347ZNA5,37
UniRef90_A0A347ZU94,131
UniRef90_A0A348AJU8,128
UniRef90_A0A348AN84,86
UniRef90_A0A348AQW0,86
UniRef90_A0A348DLH8,124
UniRef90_A0A348G0M9,75
UniRef90_A0A348G1D1,185
UniRef90_A0A348G2U8,77
UniRef90_A0A348MUS1,121
UniRef90_A0A348N5H8,302
UniRef90_A0A348NHG5,108
UniRef90_A0A348NVU4,76
UniRef90_A0A348PCP5,31
UniRef90_A0A348R6Y3,227
UniRef90_A0A348TRJ7,209
UniRef90_A0A348V1U3,212
UniRef90_A0A348VTZ4,114
UniRef90_A0A348ZSW8,79
UniRef90_A0A349A5S9,43
UniRef90_A0A349BNW5,119
UniRef90_A0A349BXV8,302
UniRef90_A0A349CIP4,37
UniRef90_A0A349EU78,108
UniRef90_A0A349FW47,37
UniRef90_A0A349GWB6,68
UniRef90_A0A349H0H2,147
UniRef90_A0A349HTS2,265
UniRef90_A0A349ILQ8,302
UniRef90_A0A349JDT1,110
UniRef90_A0A349LXF7,59
UniRef90_A0A349MHC0,62
UniRef90_A0A349NJG7,278
UniRef90_A0A349P131,197
UniRef90_A0A349PIB3,197
UniRef90_A0A349PYE2,26
UniRef90_A0A349Q896,116
UniRef90_A0A349RDH0,128
UniRef90_A0A349S643,178
UniRef90_A0A349SAD9,121
UniRef90_A0A349SI37,121
UniRef90_A0A349TE39,61
UniRef90_A0A349USK1,31
UniRef90_A0A349WF39,286
UniRef90_A0A349X7E0,121
UniRef90_A0A350AKG9,37
UniRef90_A0A350AQC4,24
UniRef90_A0A350B7X2,108
UniRef90_A0A350BD60,108
UniRef90_A0A350BET2,128
UniRef90_A0A350BPI5,76
UniRef90_A0A350BW86,22
UniRef90_A0A350BXZ0,302
UniRef90_A0A350C431,11
UniRef90_A0A350DAQ4,75
UniRef90_A0A350EQQ8,68
UniRef90_A0A350EUM0,78
UniRef90_A0A350FZ07,37
UniRef90_A0A350G714,131
UniRef90_A0A350H512,206
UniRef90_A0A350H5K1,302
UniRef90_A0A350HCC2,152
UniRef90_A0A350ILU4,76
UniRef90_A0A350IRV7,37
UniRef90_A0A350IY18,108
UniRef90_A0A350LJW2,121
UniRef90_A0A350LY60,75
UniRef90_A0A350M6Y7,76
UniRef90_A0A350MT66,128
UniRef90_A0A350PUQ4,97
UniRef90_A0A350Q0M3,166
UniRef90_A0A350QWR5,286
UniRef90_A0A350SJA7,37
UniRef90_A0A350T6N3,37
UniRef90_A0A350UG49,49
UniRef90_A0A350USQ1,75
UniRef90_A0A350Y730,15
UniRef90_A0A350YID3,75
UniRef90_A0A350YNH9,57
UniRef90_A0A350Z0S5,128
UniRef90_A0A350Z189,131
UniRef90_A0A350ZPE7,112
UniRef90_A0A351B1H7,41
UniRef90_A0A351BXT4,300
UniRef90_A0A351C1R7,76
UniRef90_A0A351CFN6,43
UniRef90_A0A351CGC1,62
UniRef90_A0A351DCS2,37
UniRef90_A0A351EDA8,116
UniRef90_A0A351F0G2,76
UniRef90_A0A351FQ61,13
UniRef90_A0A351G0C2,31
UniRef90_A0A351G426,131
UniRef90_A0A351HCJ6,24
UniRef90_A0A351HMT5,57
UniRef90_A0A351IUJ7,37
UniRef90_A0A351IZ94,116
UniRef90_A0A351JNS4,295
UniRef90_A0A351JRR1,197
UniRef90_A0A351JY84,37
UniRef90_A0A351K474,37
UniRef90_A0A351KQ24,178
UniRef90_A0A351LGP1,15
UniRef90_A0A351MCA4,178
UniRef90_A0A351MMQ8,37
UniRef90_A0A351MUU3,286
UniRef90_A0A351NWU9,94
UniRef90_A0A351PT73,302
UniRef90_A0A351Q170,76
UniRef90_A0A351Q2C2,91
UniRef90_A0A351Q5I9,94
UniRef90_A0A351RCS8,178
UniRef90_A0A351SLV4,197
UniRef90_A0A351SRB1,108
UniRef90_A0A351U128,62
UniRef90_A0A351UIJ7,62
UniRef90_A0A351UVL5,302
UniRef90_A0A351X1I1,37
UniRef90_A0A351XMP9,302
UniRef90_A0A351Y963,108
UniRef90_A0A351Z0P3,166
UniRef90_A0A351ZU33,76
UniRef90_A0A352A1U7,197
UniRef90_A0A352A2M7,302
UniRef90_A0A352B314,37
UniRef90_A0A352BAF4,166
UniRef90_A0A352BBU7,97
UniRef90_A0A352BGX6,116
UniRef90_A0A352C762,178
UniRef90_A0A352CE80,62
UniRef90_A0A352CJ37,209
UniRef90_A0A352CLF7,302
UniRef90_A0A352CRU8,302
UniRef90_A0A352DP51,116
UniRef90_A0A352DRK0,31
UniRef90_A0A352EDZ6,76
UniRef90_A0A352GL62,133
UniRef90_A0A352HMT1,278
UniRef90_A0A352IJB0,302
UniRef90_A0A352ISF4,60
UniRef90_A0A352JYJ3,178
UniRef90_A0A352KJ80,121
UniRef90_A0A352KY15,13
UniRef90_A0A352L1F3,31
UniRef90_A0A352LWD5,37
UniRef90_A0A352PTM8,62
UniRef90_A0A352Q3N4,121
UniRef90_A0A352R3R3,178
UniRef90_A0A352RG71,248
UniRef90_A0A352TBA0,166
UniRef90_A0A352TTC7,108
UniRef90_A0A352UX13,75
UniRef90_A0A352VI41,177
UniRef90_A0A352WCW7,302
UniRef90_A0A352XPT2,24
UniRef90_A0A352XT21,37
UniRef90_A0A352YSI2,57
UniRef90_A0A352Z9L7,79
UniRef90_A0A352Z9T6,62
UniRef90_A0A352ZC23,166
UniRef90_A0A352ZCW4,97
UniRef90_A0A353B0B7,31
UniRef90_A0A353BHD2,299
UniRef90_A0A353CQA2,62
UniRef90_A0A353CW14,62
UniRef90_A0A353EWW2,116
UniRef90_A0A353FK99,110
UniRef90_A0A353G8K6,77
UniRef90_A0A353J6C4,197
UniRef90_A0A353JBE7,108
UniRef90_A0A353KXE6,76
UniRef90_A0A353LRM5,62
UniRef90_A0A353MCF1,19
UniRef90_A0A353NN53,128
UniRef90_A0A353P7Y8,10
UniRef90_A0A353P8C0,31
UniRef90_A0A353P8N0,178
UniRef90_A0A353PAN1,2
UniRef90_A0A353PJX5,108
UniRef90_A0A353PRW5,166
UniRef90_A0A353PSJ9,97
UniRef90_A0A353Q0H7,302
UniRef90_A0A353QFH6,128
UniRef90_A0A353QM05,79
UniRef90_A0A353RKI6,18
UniRef90_A0A353RLB6,74
UniRef90_A0A353RPT2,37
UniRef90_A0A353RSB7,131
UniRef90_A0A353RUU9,114
UniRef90_A0A353SU23,96
UniRef90_A0A353UYZ4,75
UniRef90_A0A353V390,12
UniRef90_A0A353VIX3,26
UniRef90_A0A353VKQ5,76
UniRef90_A0A353VWL8,2
UniRef90_A0A353X2U3,209
UniRef90_A0A353X6L5,62
UniRef90_A0A353ZBI9,31
UniRef90_A0A354A1X8,19
UniRef90_A0A354A320,37
UniRef90_A0A354A4K6,19
UniRef90_A0A354AR32,302
UniRef90_A0A354B4K4,15
UniRef90_A0A354BKW2,82
UniRef90_A0A354C2T6,62
UniRef90_A0A354CST8,116
UniRef90_A0A354DB10,76
UniRef90_A0A354DFX3,108
UniRef90_A0A354EC18,62
UniRef90_A0A354EYX8,33
UniRef90_A0A354G8L5,166
UniRef90_A0A354GVA9,280
UniRef90_A0A354H4A0,43
UniRef90_A0A354J6Q1,302
UniRef90_A0A354JSE5,57
UniRef90_A0A354JTG8,76
UniRef90_A0A354M9B2,116
UniRef90_A0A354NZR3,34
UniRef90_A0A354P9T2,31
UniRef90_A0A354SDU3,170
UniRef90_A0A354SEI9,43
UniRef90_A0A354T964,24
UniRef90_A0A354U5K1,68
UniRef90_A0A354UBY2,116
UniRef90_A0A354UMV2,116
UniRef90_A0A354WS32,38
UniRef90_A0A354Z748,178
UniRef90_A0A354Z9L9,166
UniRef90_A0A354ZBQ2,97
UniRef90_A0A354ZFU9,128
UniRef90_A0A355AAT4,22
UniRef90_A0A355AQ33,121
UniRef90_A0A355AY32,41
UniRef90_A0A355B1X2,75
UniRef90_A0A355BDL2,26
UniRef90_A0A355BDS3,76
UniRef90_A0A355BFD6,128
UniRef90_A0A355DET2,37
UniRef90_A0A355DZM7,62
UniRef90_A0A355EMY5,62
UniRef90_A0A355ERW3,37
UniRef90_A0A355FDU0,36
UniRef90_A0A355FYI0,116
UniRef90_A0A355HAL2,248
UniRef90_A0A355IQ56,76
UniRef90_A0A355J0S0,57
UniRef90_A0A355JCY5,302
UniRef90_A0A355KRW6,248
UniRef90_A0A355M3E5,68
UniRef90_A0A355S0Q7,302
UniRef90_A0A355SCI2,302
UniRef90_A0A355SZA8,24
UniRef90_A0A355U4P1,108
UniRef90_A0A355UH51,76
UniRef90_A0A355UQV7,37
UniRef90_A0A355UX74,116
UniRef90_A0A355V368,116
UniRef90_A0A355VUS4,62
UniRef90_A0A355VV22,133
UniRef90_A0A355W7X6,43
UniRef90_A0A355W9F2,62
UniRef90_A0A355WM08,75
UniRef90_A0A355YMI4,302
UniRef90_A0A355YRJ7,55
UniRef90_A0A355Z4Z9,233
UniRef90_A0A356A156,121
UniRef90_A0A356A8I5,31
UniRef90_A0A356AL50,116
UniRef90_A0A356AUH7,302
UniRef90_A0A356AX59,89
UniRef90_A0A356B3P4,265
UniRef90_A0A356BV76,128
UniRef90_A0A356CT54,178
UniRef90_A0A356D4E5,290
UniRef90_A0A356EMY2,31
UniRef90_A0A356ENY3,13
UniRef90_A0A356F2J3,116
UniRef90_A0A356FWT5,62
UniRef90_A0A356G6L6,37
UniRef90_A0A356HXM2,62
UniRef90_A0A356HYJ6,19
UniRef90_A0A356IZ45,114
UniRef90_A0A356J414,71
UniRef90_A0A356JNU3,68
UniRef90_A0A356KJ73,110
UniRef90_A0A356L797,62
UniRef90_A0A356M7L6,302
UniRef90_A0A356MK52,116
UniRef90_A0A356RCG4,119
UniRef90_A0A356UFX8,128
UniRef90_A0A356VAD5,114
UniRef90_A0A356XEJ8,265
UniRef90_A0A356XGG0,302
UniRef90_A0A356ZBB5,128
UniRef90_A0A357AMZ9,42
UniRef90_A0A357AWH7,121
UniRef90_A0A357B3S0,116
UniRef90_A0A357B4M3,295
UniRef90_A0A357BIZ2,114
UniRef90_A0A357C2V6,10
UniRef90_A0A357CMA5,128
UniRef90_A0A357CVM9,116
UniRef90_A0A357FYU6,133
UniRef90_A0A357G1B7,75
UniRef90_A0A357I937,178
UniRef90_A0A357IQU2,108
UniRef90_A0A357JE17,108
UniRef90_A0A357JEG4,76
UniRef90_A0A357K6S4,76
UniRef90_A0A357KNP7,2
UniRef90_A0A357KX07,31
UniRef90_A0A357LE97,75
UniRef90_A0A357LTV8,75
UniRef90_A0A357QYJ6,108
UniRef90_A0A357R398,128
UniRef90_A0A357TQJ4,116
UniRef90_A0A357V8J7,133
UniRef90_A0A357WSS2,116
UniRef90_A0A357XVG0,31
UniRef90_A0A357YDE8,62
UniRef90_A0A357YK60,74
UniRef90_A0A357YM46,74
UniRef90_A0A357YVT6,103
UniRef90_A0A357Z876,26
UniRef90_A0A357ZCI3,76
UniRef90_A0A357ZEY5,242
UniRef90_A0A357ZJZ1,62
UniRef90_A0A357ZXL8,37
UniRef90_A0A358A212,37
UniRef90_A0A358ACK1,197
UniRef90_A0A358AUF5,302
UniRef90_A0A358C504,178
UniRef90_A0A358JQF2,178
UniRef90_A0A358KN74,197
UniRef90_A0A358LD25,121
UniRef90_A0A358MDP9,75
UniRef90_A0A358MI74,61
UniRef90_A0A358N8R4,13
UniRef90_A0A358NC80,31
UniRef90_A0A358PAV1,62
UniRef90_A0A358QSY8,86
UniRef90_A0A358R5Z2,76
UniRef90_A0A358UWT1,75
UniRef90_A0A358Y0J4,60
UniRef90_A0A358Y2X7,209
UniRef90_A0A358Y995,22
UniRef90_A0A359BIU0,37
UniRef90_A0A359EIF6,131
UniRef90_A0A359EQ40,2
UniRef90_A0A359FEY0,170
UniRef90_A0A359G0V0,57
UniRef90_A0A359H6T1,36
UniRef90_A0A359HFB6,37
UniRef90_A0A359LHW3,178
UniRef90_A0A359LM97,128
UniRef90_A0A359LMJ1,160
UniRef90_A0A359LMN5,75
UniRef90_A0A362XBD8,76
UniRef90_A0A362XYW3,60
UniRef90_A0A363CWQ0,275
UniRef90_A0A363T6D2,131
UniRef90_A0A363TIN6,178
UniRef90_A0A363TJ63,133
UniRef90_A0A363TXH2,75
UniRef90_A0A363TZ68,96
UniRef90_A0A364K519,27
UniRef90_A0A364P2I8,133
UniRef90_A0A364VDG5,128
UniRef90_A0A364VFQ7,63
UniRef90_A0A364VLY9,57
UniRef90_A0A364WET2,65
UniRef90_A0A365D6J0,38
UniRef90_A0A365H8K8,170
UniRef90_A0A365PBU4,170
UniRef90_A0A365TPH5,218
UniRef90_A0A365TUF1,33
UniRef90_A0A365U3M3,75
UniRef90_A0A365UCV0,61
UniRef90_A0A365XVK5,63
UniRef90_A0A365XXF8,63
UniRef90_A0A365YV92,38
UniRef90_A0A366AXL8,26
UniRef90_A0A366DY60,75
UniRef90_A0A366EY68,77
UniRef90_A0A366FSV7,75
UniRef90_A0A366GJD0,60
UniRef90_A0A366H5B2,24
UniRef90_A0A366HI30,68
UniRef90_A0A366IAQ0,302
UniRef90_A0A366IF89,170
UniRef90_A0A366K907,38
UniRef90_A0A366KBN4,38
UniRef90_A0A366WFA4,121
UniRef90_A0A366WFR7,60
UniRef90_A0A366XUW0,108
UniRef90_A0A366ZGC6,170
UniRef90_A0A367AKM0,170
UniRef90_A0A367AWX8,170
UniRef90_A0A367B8E9,170
UniRef90_A0A367ET51,38
UniRef90_A0A367FN82,170
UniRef90_A0A367HRD3,38
UniRef90_A0A367N5Y0,227
UniRef90_A0A367XTG9,170
UniRef90_A0A367YVC2,170
UniRef90_A0A367Z798,37
UniRef90_A0A367ZE74,131
UniRef90_A0A367ZHD6,76
UniRef90_A0A367ZLM5,132
UniRef90_A0A367ZXV9,75
UniRef90_A0A367ZZ74,75
UniRef90_A0A368A689,75
UniRef90_A0A368A6U6,75
UniRef90_A0A368AZE2,68
UniRef90_A0A368BHX0,24
UniRef90_A0A368BXD0,178
UniRef90_A0A368C0A6,178
UniRef90_A0A368C6M4,178
UniRef90_A0A368C870,121
UniRef90_A0A368D5Q2,76
UniRef90_A0A368DHJ7,22
UniRef90_A0A368DMJ5,76
UniRef90_A0A368E4U4,62
UniRef90_A0A368ETF7,76
UniRef90_A0A368JLR1,26
UniRef90_A0A368JNH1,26
UniRef90_A0A368JRL1,209
UniRef90_A0A368KNA5,31
UniRef90_A0A368KZ44,178
UniRef90_A0A368L2V2,32
UniRef90_A0A368LBR2,170
UniRef90_A0A368N0Z9,121
UniRef90_A0A368N106,94
UniRef90_A0A368TB22,170
UniRef90_A0A368U746,33
UniRef90_A0A368W283,170
UniRef90_A0A368X8Q2,108
UniRef90_A0A368YIQ9,37
UniRef90_A0A369APB0,178
UniRef90_A0A369BF71,89
UniRef90_A0A369BMB4,302
UniRef90_A0A369C7U1,178
UniRef90_A0A369CE29,2
UniRef90_A0A369KE17,138
UniRef90_A0A369KPT6,62
UniRef90_A0A369KWA3,33
UniRef90_A0A369L3X1,242
UniRef90_A0A369LEJ6,37
UniRef90_A0A369LET2,242
UniRef90_A0A369LF27,55
UniRef90_A0A369LLR6,55
UniRef90_A0A369LMD7,37
UniRef90_A0A369LTF7,242
UniRef90_A0A369M0F6,115
UniRef90_A0A369PU99,57
UniRef90_A0A369T8G7,75
UniRef90_A0A369WAE5,178
UniRef90_A0A369XXW7,208
UniRef90_A0A369YZG8,121
UniRef90_A0A370AMU5,166
UniRef90_A0A370AR57,97
UniRef90_A0A370BCJ5,38
UniRef90_A0A370DA62,178
UniRef90_A0A370FT26,139
UniRef90_A0A370FWI8,170
UniRef90_A0A370GAM6,108
UniRef90_A0A370GU22,121
UniRef90_A0A370H6E7,170
UniRef90_A0A370I8P1,170
UniRef90_A0A370Q9Y0,290
UniRef90_A0A370YCF8,182
UniRef90_A0A371AQH9,302
UniRef90_A0A371B5E4,62
UniRef90_A0A371B6H5,133
UniRef90_A0A371IQ69,302
UniRef90_A0A371IY02,302
UniRef90_A0A371Q4Z7,38
UniRef90_A0A371QJI3,76
UniRef90_A0A371RG90,75
UniRef90_A0A371S1P4,108
UniRef90_A0A371WVI2,75
UniRef90_A0A372BWD7,2
UniRef90_A0A372DIM8,178
UniRef90_A0A372EUP8,218
UniRef90_A0A372IC09,75
UniRef90_A0A372IIR3,37
UniRef90_A0A372IR59,12
UniRef90_A0A372J802,170
UniRef90_A0A372JLE8,170
UniRef90_A0A372MKE1,204
UniRef90_A0A372P074,57
UniRef90_A0A372SKV2,51
UniRef90_A0A372SNP1,51
UniRef90_A0A372SP79,108
UniRef90_A0A372SUU3,51
UniRef90_A0A373DUX9,170
UniRef90_A0A373U6B3,18
UniRef90_A0A373U9H2,18
UniRef90_A0A373YEU0,70
UniRef90_A0A374CC77,245
UniRef90_A0A374HXW9,193
UniRef90_A0A374RXC4,70
UniRef90_A0A374RXM5,5
UniRef90_A0A374V768,83
UniRef90_A0A374W7L6,74
UniRef90_A0A375A628,290
UniRef90_A0A375I1T1,170
UniRef90_A0A375YGM0,170
UniRef90_A0A375YTC1,170
UniRef90_A0A376BLM1,178
UniRef90_A0A376CNA5,128
UniRef90_A0A376DML7,290
UniRef90_A0A376EKZ3,170
UniRef90_A0A376L459,124
UniRef90_A0A377SL10,210
UniRef90_A0A377TD19,45
UniRef90_A0A377URG3,124
UniRef90_A0A378YB58,170
UniRef90_A0A379AP87,178
UniRef90_A0A379CIV4,124
UniRef90_A0A379FF33,124
UniRef90_A0A379HF95,290
UniRef90_A0A379JS23,33
UniRef90_A0A379LB06,227
UniRef90_A0A379LBX8,33
UniRef90_A0A379MQB9,209
UniRef90_A0A379TU14,17
UniRef90_A0A379X2M7,178
UniRef90_A0A380LL87,108
UniRef90_A0A380MRK8,178
UniRef90_A0A380TA71,62
UniRef90_A0A381DL34,275
UniRef90_A0A381GW33,290
UniRef90_A0A381HAF1,124
UniRef90_A0A381NBL9,121
UniRef90_A0A381NJT5,121
UniRef90_A0A381NN91,76
UniRef90_A0A381P074,178
UniRef90_A0A381P4M9,178
UniRef90_A0A381PBH2,3
UniRef90_A0A381PIX2,157
UniRef90_A0A381PRV9,209
UniRef90_A0A381PXW8,76
UniRef90_A0A381QPA5,178
UniRef90_A0A381RCW8,37
UniRef90_A0A381SJQ0,248
UniRef90_A0A381TXT7,178
UniRef90_A0A381U5E1,178
UniRef90_A0A381W0X6,3
UniRef90_A0A381W5I7,76
UniRef90_A0A381WA49,76
UniRef90_A0A381X4L5,75
UniRef90_A0A381XPI2,177
UniRef90_A0A381ZBV5,68
UniRef90_A0A381ZZM7,62
UniRef90_A0A382B6G1,62
UniRef90_A0A382D593,62
UniRef90_A0A382DBL5,195
UniRef90_A0A382FH31,121
UniRef90_A0A382FPN7,90
UniRef90_A0A382G0J8,76
UniRef90_A0A382G2Y7,90
UniRef90_A0A382G964,109
UniRef90_A0A382GQL8,3
UniRef90_A0A382HN45,132
UniRef90_A0A382IHF0,43
UniRef90_A0A382IRP5,3
UniRef90_A0A382IWV9,62
UniRef90_A0A382JLI0,12
UniRef90_A0A382JY61,195
UniRef90_A0A382K918,3
UniRef90_A0A382LQN3,68
UniRef90_A0A382NHQ7,75
UniRef90_A0A382NN55,132
UniRef90_A0A382NQ98,32
UniRef90_A0A382NTX2,133
UniRef90_A0A382P1C2,286
UniRef90_A0A382PUF7,177
UniRef90_A0A382R026,90
UniRef90_A0A382RFY6,75
UniRef90_A0A382TT56,62
UniRef90_A0A382UNZ5,177
UniRef90_A0A382V2P2,178
UniRef90_A0A382V355,76
UniRef90_A0A382VYA9,132
UniRef90_A0A382WWD1,76
UniRef90_A0A382ZWB5,140
UniRef90_A0A383AC37,4
UniRef90_A0A383C105,90
UniRef90_A0A383DIJ4,62
UniRef90_A0A383DM48,90
UniRef90_A0A383E2R3,76
UniRef90_A0A383RA96,27
UniRef90_A0A383S5F8,170
UniRef90_A0A383U2M0,76
UniRef90_A0A383XRR8,178
UniRef90_A0A385YYC7,108
UniRef90_A0A385YZP9,227
UniRef90_A0A386H0R3,302
UniRef90_A0A386HLX0,76
UniRef90_A0A386PKL8,166
UniRef90_A0A387AMJ9,227
UniRef90_A0A387BB39,170
UniRef90_A0A387BST2,170
UniRef90_A0A387HCB5,38
UniRef90_A0A387L3U3,84
UniRef90_A0A388NNW9,37
UniRef90_A0A388P4Z0,68
UniRef90_A0A388P5D9,286
UniRef90_A0A388P5Q1,170
UniRef90_A0A388PN49,286
UniRef90_A0A388PPM4,68
UniRef90_A0A388PYF5,62
UniRef90_A0A388QHH4,12
UniRef90_A0A388QR71,68
UniRef90_A0A388TEB7,246
UniRef90_A0A388TF31,246
UniRef90_A0A389LVK8,76
UniRef90_A0A389M357,121
UniRef90_A0A389M9W5,290
UniRef90_A0A389MA52,108
UniRef90_A0A389MLM6,75
UniRef90_A0A389MPE4,267
UniRef90_A0A395D1G5,77
UniRef90_A0A395JNY7,121
UniRef90_A0A395KAX6,26
UniRef90_A0A395M0N7,76
UniRef90_A0A395M378,76
UniRef90_A0A395YMX4,302
UniRef90_A0A396BUF3,55
UniRef90_A0A396KJ01,108
UniRef90_A0A396KLS2,51
UniRef90_A0A396ME15,209
UniRef90_A0A396QDH4,302
UniRef90_A0A396TR55,121
UniRef90_A0A397FKQ3,161
UniRef90_A0A397FQ88,161
UniRef90_A0A397QEU7,75
UniRef90_A0A397R2X5,108
UniRef90_A0A398CZG1,197
UniRef90_A0A399CZQ5,57
UniRef90_A0A399D105,57
UniRef90_A0A399ELQ9,132
